524	67.929	1
525	136.726	1
526	38.111	1
527	48.965	1
528	68.963	1
529	66.701	1
530	129.572	1
531	153.251	1
532	32.872	1
533	46.359	1
534	92.819	1
535	56.772	1
536	151.714	1
537	137.435	1
538	94.361	1
539	94.546	1
540	58.464	1
541	102.546	1
542	117.098	1
543	77.663	1
544	149.125	1
545	98.826	1
546	67.596	1
547	86.838	1
548	115.864	1
549	56.073	1
550	68.581	1
551	166.931	1
552	53.043	1
553	109.854	1
554	104.726	1
555	135.559	1
556	93.040	1
557	-26.608	1
558	37.899	1
559	92.469	1
560	82.311	1
561	150.498	1
562	128.253	1
563	91.873	1
564	75.313	1
565	10.061	1
566	146.526	1
567	77.361	1
568	10.160	1
569	89.331	1
570	76.118	1
571	49.186	1
572	91.722	1
573	43.699	1
574	18.079	1
575	0.1828	1
576	57.448	1
577	46.916	1
578	89.606	1
579	11.894	1
580	63.671	1
581	11.795	1
582	144.390	1
583	67.321	1
584	121.048	1
585	91.798	1
586	108.344	1
587	25.831	1
588	122.302	1
589	130.101	1
590	-11.072	1
591	64.940	1
592	45.917	1
593	78.261	1
594	37.991	1
595	83.162	1
596	95.884	1
597	81.789	1
598	67.266	1
599	20.424	1
600	74.303	1
601	51.163	1
602	20.839	1
603	69.751	1
604	63.613	1
605	79.684	1
606	111.693	1
607	95.050	1
608	124.231	1
609	42.828	1
610	37.417	1
611	68.203	1
612	127.329	1
613	124.147	1
614	66.968	1
615	48.125	1
616	11.174	1
617	98.874	1
618	72.914	1
619	24.888	1
620	58.617	1
621	-0.1178	1
622	89.200	1
623	65.040	1
624	137.250	1
625	17.623	1
626	110.820	1
627	77.746	1
628	75.304	1
629	100.667	1
630	119.739	1
631	29.158	1
632	124.756	1
633	23.600	1
634	29.035	1
635	45.098	1
636	101.458	1
637	29.202	1
638	85.389	1
639	88.475	1
640	78.165	1
641	94.183	1
642	25.086	1
643	112.303	1
644	76.541	1
645	101.202	1
646	32.660	1
647	74.081	1
648	107.104	1
649	112.566	1
650	68.626	1
651	-0.2141	1
652	28.127	1
653	80.745	1
654	103.770	1
655	90.525	1
656	47.495	1
657	161.776	1
658	74.894	1
659	106.621	1
660	55.372	1
661	27.402	1
662	99.410	1
663	113.507	1
664	144.888	1
665	50.840	1
666	0.6881	1
667	136.692	1
668	82.565	1
669	26.914	1
670	49.633	1
671	39.646	1
672	118.440	1
673	95.684	1
674	81.710	1
675	81.619	1
676	39.140	1
677	111.724	1
678	85.856	1
679	61.555	1
680	64.611	1
681	67.931	1
682	36.518	1
683	101.655	1
684	127.688	1
685	170.956	1
686	92.157	1
687	39.101	1
688	80.039	1
689	31.718	1
690	47.473	1
691	45.641	1
692	38.671	1
693	87.127	1
694	27.386	1
695	98.690	1
696	103.813	1
697	113.500	1
698	71.183	1
699	96.758	1
700	144.123	1
